time_s,collective_pitch_real,altitude_real,ambient_pressure_real,ambient_temp_real,air_density_real,engine_load_real,throttle_real,engine_rpm_real,fuel_pressure_real,fuel_temperature_real,fuel_flow_rate_real,injector_duty_cycle_real,is_clogged_injector,is_fuel_overheat,is_rpm_droop,is_sensor_drift,impending_is_clogged_injector,impending_is_fuel_overheat,impending_is_rpm_droop,impending_is_sensor_drift
241.60000000000002,77.52,1293.5786854096568,86717.43120141143,5.277327727671024,1.0936890720931458,100.20442910399998,100.2232053229593,100.31739398536712,39.757557639191305,26.22733817326995,1.0800375523308168,1.0,False,False,False,False,False,False,False,False
241.70000000000002,77.49,1294.9798106488092,86664.58373946184,6.599530750219854,1.0923111964601775,102.15526833056856,99.17418333925636,99.62789760762388,40.40485697326703,26.84835149316517,1.0799744923120773,1.0,False,False,False,False,False,False,False,False
241.8,77.46,1294.2574877781285,86711.80859457569,5.9893232830655405,1.0773525416103513,99.55909836156792,100.97477596330378,99.59791924085444,39.88492502581251,26.648299425472217,1.079911539853795,1.0,False,False,False,False,False,False,False,False
241.9,77.43,1295.4954835098977,86744.31163301512,6.276686363555768,1.0776887488520268,99.22451459086993,101.24772781036945,101.08924823847629,38.87568206246438,27.73467613961406,1.079848694941871,1.0,False,False,False,False,False,False,False,False
242.0,77.4,1296.087988157106,86654.54724402221,5.9580789637586316,1.089277634836518,102.4786494160855,101.6354258724541,100.41625044773609,39.793286921452186,26.423709909619674,1.0797859575622297,1.0,False,False,False,False,False,False,False,False
242.10000000000002,77.36999999999999,1294.3684837226567,86632.81745938376,6.897865748644809,1.0774589248772237,96.51526016386197,101.19414057481039,98.00804845835394,40.393138945561965,27.351906572654787,1.0797233277008207,1.0,False,False,False,False,False,False,False,False
242.20000000000002,77.34,1298.7240983507213,86655.74189538839,6.321199844835485,1.080324844475263,98.27468067775588,100.40165434861565,100.60942197502459,40.157446072528835,26.81864959284588,1.0796608053436156,1.0,False,False,False,False,False,False,False,False
242.3,77.31,1297.4813787033738,86643.26650327414,6.583985462538934,1.0818594844434004,99.41569206559609,99.10243926363613,100.78638186788264,39.3993413354188,27.17663119571404,1.0795983904766122,1.0,False,False,False,False,False,False,False,False
242.4,77.28,1297.389307094311,86660.10143594773,6.001842250782535,1.0863357288186366,99.90266122995348,100.35510660177334,100.32264291322412,40.6504580005233,26.623026320233162,1.0795360830858334,1.0,False,False,False,False,False,False,False,False
242.5,77.25,1299.5195634294555,86613.205242831,6.210860082353738,1.089793693272874,98.61728492681341,101.23966378100442,100.79374054689357,40.67293233695657,25.823088789832262,1.0794738831573227,1.0,False,False,False,False,False,False,False,False
242.60000000000002,77.22,1296.3200368776143,86634.54537353292,6.431126906085032,1.079375321102942,102.33053438634043,100.30184586646001,99.60816360830529,40.128262653759315,26.991805315410517,1.0794117906771508,1.0,False,False,False,False,False,False,False,False
242.70000000000002,77.19,1295.239875481869,86634.8540319945,6.4086368553079165,1.0866617062266408,99.6123709186496,100.43853770897297,99.9196600979832,39.71295254774743,27.2568098673328,1.0793498056314124,1.0,False,False,False,False,False,False,False,False
242.8,77.16,1299.2293395886222,86613.44495134868,6.756889090447095,1.0719796992611939,100.59016544768434,100.39912640942919,99.89430413725765,39.811335776880036,27.560351755997193,1.0792879280062238,1.0,False,False,False,False,False,False,False,False
242.9,77.13,1300.14322445017,86654.081758821,6.376911138722515,1.0773347031080478,102.62561108264696,99.64904608363281,100.53039585564287,39.37646648176807,26.331523024674592,1.0792261577877285,1.0,False,False,False,False,False,False,False,False
243.0,77.1,1299.8829319991628,86650.51683438088,5.981012209297882,1.0916493428670695,100.94673888966244,100.27964332713032,101.41311084699139,40.845646845525906,26.288336352449406,1.079164494962092,1.0,False,False,False,False,False,False,False,False
243.10000000000002,77.07,1302.1997749984316,86594.04739240289,6.596601119883127,1.0790337524678582,103.14073438508676,100.88451571582509,99.30298105485724,40.149101424176834,26.05865403160653,1.0791029395155058,1.0,False,False,False,False,False,False,False,False
243.20000000000002,77.03999999999999,1302.3560355427621,86682.48876304718,7.006863404963085,1.0758320352242632,100.29822912752789,99.99427221725044,100.16173699637886,39.4273035319528,25.996870502095376,1.0790414914341835,1.0,False,False,False,False,False,False,False,False
243.3,77.00999999999999,1302.9991350401567,86602.71849065043,6.597046040821698,1.0678013032639446,97.88478338151195,99.28618156210794,99.77636164718122,39.90861237904331,27.061071126687224,1.0789801507043646,1.0,False,False,False,False,False,False,False,False
243.4,76.98,1302.4733763301138,86646.74300513252,5.969755260632894,1.0718964820175558,100.0161260805042,99.19409189340749,98.96357459598363,39.50231933184911,26.81811670911735,1.0789189173123113,1.0,False,False,False,False,False,False,False,False
243.5,76.95,1307.5375554874765,86543.48827918454,5.843353298528168,1.0839227675195284,98.12907105186842,98.38254766093912,98.84063962190793,40.77177183527744,26.052915382737396,1.0788577912443116,1.0,False,False,False,False,False,False,False,False
243.60000000000002,76.91999999999999,1307.103926565439,86643.9404029654,7.009900494589297,1.0817198221721074,98.97270779699039,99.9736661207767,100.45165187511087,40.60524839462857,26.224820138649385,1.0787967724866758,1.0,False,False,False,False,False,False,False,False
243.70000000000002,76.89,1302.4426001372142,86612.49358722552,6.1097155874071305,1.0813393802151101,100.07404153621022,100.37063900829997,101.02448452750325,39.05076333410231,27.22453465774777,1.0787358610257387,1.0,False,False,False,False,False,False,False,False
243.8,76.86,1308.187917566012,86595.13482577771,6.327033900390784,1.1000374683593808,101.66157762068454,99.75152307719948,100.19987639305833,39.433118249541586,26.732076343635736,1.0786750568478614,1.0,False,False,False,False,False,False,False,False
243.9,76.83,1305.4638484418153,86600.2844274191,6.316654516201416,1.0738736779699445,96.92898276057079,99.48566313790816,100.84645248196944,40.41107270411495,25.391976242344796,1.0786143599394258,1.0,False,False,False,False,False,False,False,False
244.0,76.8,1304.6326654337506,86570.63297931719,6.945712351712137,1.0805131513461754,98.73418723209838,101.41458473046931,99.35113654972216,39.29288973250629,25.712889263535683,1.07855377028684,1.0,False,False,False,False,False,False,False,False
244.10000000000002,76.77,1307.8479934070626,86551.41540547497,6.648046289884349,1.0756537161736548,99.65210056555377,101.12508968619494,99.06056671296759,39.95695424896091,25.250318957041163,1.0784932878765359,1.0,False,False,False,False,False,False,False,False
244.20000000000002,76.74,1311.292948963929,86604.0909594871,7.236391452478261,1.075043442757546,100.27846762717125,100.07860343213402,100.13336985052649,40.93633514109558,26.81799203287887,1.0784329126949692,1.0,False,False,False,False,False,False,False,False
244.3,76.71,1309.0477509054158,86576.02506549683,7.455723733915101,1.0742026134362017,99.4815541907753,99.28383856197459,99.11315608358485,39.96793262992139,26.027447603638635,1.0783726447286197,1.0,False,False,False,False,False,False,False,False
244.4,76.67999999999999,1312.5954390117563,86580.12199055655,7.233511447528738,1.080083561486982,99.39141941168923,99.25128908510779,99.82273740501229,39.593356812983004,25.685177389919435,1.0783124839639922,1.0,False,False,False,False,False,False,False,False
244.5,76.65,1311.264998467175,86484.8819284523,6.433211711497313,1.0734508017798763,101.49223622097678,100.91752100071062,100.3090166355288,39.11624231282912,26.420193663266843,1.078252430387613,1.0,False,False,False,False,False,False,False,False
244.60000000000002,76.61999999999999,1311.8077197197292,86560.81506659869,6.675306229391036,1.0915227249627002,101.03344541217882,100.00915598322216,99.5973800286139,39.99839878111067,26.694313331552667,1.078192483986036,1.0,False,False,False,False,False,False,False,False
244.70000000000002,76.58999999999999,1311.929959644348,86515.98098082548,6.518699955608582,1.088697889065261,99.9679919886585,99.17479715786159,100.62795385599553,39.24204924060542,26.675363841694782,1.0781326447458366,1.0,False,False,False,False,False,False,False,False
244.8,76.56,1313.0602976963687,86606.1304482641,6.69618768034625,1.082791899153875,100.60591610036327,99.56919105552716,99.83584200733436,39.56092976156306,26.727797083066857,1.0780729126536155,1.0,False,False,False,False,False,False,False,False
244.9,76.53,1311.5239079599323,86592.69176212212,6.13107681756268,1.0694123471137793,99.7499298290007,100.3279248373535,100.14147675343989,40.26070365989695,26.020268173396197,1.0780132876959967,1.0,False,False,False,False,False,False,False,False
245.0,76.5,1313.4370865499593,86512.6782762183,6.737951054554092,1.080750417509052,97.35794070388589,100.23549773742042,100.58915383131679,40.204594704260224,26.797086981651905,1.0779537698596293,1.0,False,False,False,False,False,False,False,False
245.10000000000002,76.47,1313.4281920180326,86622.90915664202,5.069064987922145,1.0691351646696232,101.89351231218636,100.58834561342127,98.85565475942138,39.87332605140876,25.9832778084921,1.0778943591311854,1.0,False,False,False,False,False,False,False,False
245.20000000000002,76.44,1314.6257122714699,86494.12960693454,6.365099997248651,1.0735662363664633,99.06397703183227,99.43987400214338,99.68880588427051,40.098466839115844,25.888280304392328,1.0778350554973621,1.0,False,False,False,False,False,False,False,False
245.3,76.41,1314.744719081345,86475.7433565777,6.071476374524462,1.0850190665645087,100.28192564702269,99.80612354261454,99.08224374092806,39.976555379409554,26.46535794887652,1.0777758589448798,1.0,False,False,False,False,False,False,False,False
245.4,76.38,1313.3589564635251,86507.30055434599,7.368973406378528,1.0835393804517173,99.19368221166522,99.06927133759454,101.03274372991967,40.15815041334018,25.892198125444057,1.0777167694604837,1.0,False,False,False,False,False,False,False,False
245.5,76.35,1318.8245760095572,86447.26848707536,5.48128450789603,1.0709899914401362,100.40439829472264,101.03630159015748,100.1244100623416,40.48595257350367,26.85273217360069,1.077657787030942,1.0,False,False,False,False,False,False,False,False
245.60000000000002,76.32,1315.9919804372519,86514.22189104055,6.884892547792662,1.0699724547211962,99.59990209726813,99.69427357560298,99.28267253212951,39.83000870784968,26.26762686532201,1.0775989116430478,1.0,False,False,False,False,False,False,False,False
245.70000000000002,76.28999999999999,1317.19031407183,86412.52210205453,7.011926462992276,1.0803708793881575,99.18292151898481,101.36097412406399,100.80101824659661,39.70484278734443,26.84017452309191,1.0775401432836182,1.0,False,False,False,False,False,False,False,False
245.8,76.25999999999999,1318.6740291893823,86506.4906685441,6.5112895913990325,1.069427184912252,99.83376696686216,99.05233640935758,100.05182152390978,40.22588602126437,26.66061632625069,1.0774814819394938,1.0,False,False,False,False,False,False,False,False
245.9,76.22999999999999,1314.8225537419817,86550.14901901296,5.824076231229853,1.0781324193872748,100.51672333477185,100.43398614953166,100.32461662110381,40.43951742408377,27.23663876445184,1.07742292759754,1.0,False,False,False,False,False,False,False,False
246.0,76.2,1319.8524818380452,86436.70197738463,7.2123083021555825,1.0834266421475247,100.67219976575197,99.68935180570348,100.05743451947143,40.67761882807133,26.492962822422633,1.0773644802446458,1.0,False,False,False,False,False,False,False,False
246.10000000000002,76.16999999999999,1318.231591705229,86460.7288372378,7.022545292911881,1.075588017245654,101.550177305878,99.51119533000156,100.42766037925452,40.386533039248356,26.185296930330193,1.0773061398677246,1.0,False,False,False,False,False,False,False,False
246.20000000000002,76.13999999999999,1320.017489824407,86461.62349633669,6.239517976764615,1.0870267931407465,99.67355049760761,99.06318748722738,100.92665661783802,40.28600564732647,26.235224762085675,1.0772479064537133,1.0,False,False,False,False,False,False,False,False
246.3,76.11,1316.2975848988203,86493.83265055681,6.486420508898846,1.0769077293869789,97.27209630314601,101.56304680456172,99.09434551638999,40.29642735176047,26.43987719596383,1.0771897799895727,1.0,False,False,False,False,False,False,False,False
246.4,76.08,1317.7659539631466,86468.24506742987,7.1220303638331055,1.080570356519256,101.33574294438388,100.75220609557978,100.75049045613466,39.60973127909856,26.334797948242986,1.0771317604622883,1.0,False,False,False,False,False,False,False,False
246.5,76.05,1318.6453255135038,86447.19549630833,6.210234679135114,1.0904312576960213,98.71128836968293,101.7629015573285,101.6044936780582,40.06712906035015,26.788598584322337,1.0770738478588693,1.0,False,False,False,False,False,False,False,False
246.60000000000002,76.02,1322.0592074283052,86398.87173931701,6.084340871280611,1.0812301459349678,102.13932270929801,101.3291548201649,100.72269625293059,40.29353493693625,26.272722222747248,1.0770160421663497,1.0,False,False,False,False,False,False,False,False
246.70000000000002,75.99,1319.682018336388,86454.09028988834,6.774229301683727,1.0684043844240585,101.64792407063428,100.21899325809508,101.05639494735998,40.69230551770454,25.662178551212826,1.076958343371785,1.0,False,False,False,False,False,False,False,False
246.8,75.96,1321.2220533864624,86447.24052655698,6.0468253959894795,1.0833137597857958,100.98411957458272,100.97536674676101,99.68064913701224,39.2186528887182,26.574607447494458,1.0769007514622582,1.0,False,False,False,False,False,False,False,False
246.9,75.92999999999999,1322.5411703431994,86511.87115466733,5.922952890577099,1.07567873841474,100.51237885522629,98.87597667316548,101.04891349543766,39.101164764285485,25.781297825445183,1.0768432664248735,1.0,False,False,False,False,False,False,False,False
247.0,75.9,1323.9927483483045,86469.13349889775,6.970890351935637,1.074398069267633,100.40057544413601,99.63286299087602,99.91283004792965,39.19525496155507,25.78018430311328,1.0767858882467607,1.0,False,False,False,False,False,False,False,False
247.10000000000002,75.86999999999999,1322.0460061020315,86387.80005786811,6.820100379410326,1.0755160741763177,97.7745614563647,100.01651024555751,100.63027701549248,40.50232148134965,25.675446373000064,1.0767286169150738,1.0,False,False,False,False,False,False,False,False
247.20000000000002,75.83999999999999,1324.5049745866552,86399.30069130841,6.691973032063836,1.0744499072387457,99.92335774625079,99.8891060039127,100.78358152521585,38.96382506755968,26.72944330259605,1.0766714524169887,1.0,False,False,False,False,False,False,False,False
247.3,75.81,1324.4189946148633,86398.15855184906,6.189055299884108,1.0664075011006764,102.38296668710537,100.25527379056236,99.634635621023,40.085904160235415,25.50491649586017,1.0766143947397073,1.0,False,False,False,False,False,False,False,False
247.4,75.78,1325.6477874279415,86389.73407963273,6.659129497933562,1.0831392382612794,102.0757930823349,100.04225125483633,100.59197685294242,39.66639311318906,27.30241456924504,1.076557443870455,1.0,False,False,False,False,False,False,False,False
247.5,75.75,1326.6679476813183,86428.32097553165,6.109193644046312,1.070107424649722,101.01505179819682,100.04754608715675,98.91970425504685,40.31857117980067,25.361754013709398,1.0765005997964812,1.0,False,False,False,False,False,False,False,False
247.60000000000002,75.72,1327.3193867833934,86370.65684544512,6.7412701646850985,1.0730435852779103,98.58087665297252,100.37007724607828,100.95893104971634,39.21798916232691,26.440240567073886,1.0764438625050583,1.0,False,False,False,False,False,False,False,False
247.70000000000002,75.69,1327.7714493221388,86367.79454171578,6.8230225041879375,1.0821586944413086,99.0662520114707,101.71829236310276,101.10318483163127,39.78919632316949,27.188307390222594,1.0763872319834853,1.0,False,False,False,False,False,False,False,False
247.8,75.66,1328.1314480320812,86356.30397560922,6.874489170611136,1.0837288846963935,99.79957367557604,99.66263507397193,99.80631724942074,40.15668200216957,26.779440882892803,1.0763307082190818,1.0,False,False,False,False,False,False,False,False
247.9,75.63,1327.6215695471726,86407.37801661568,6.858604074130193,1.0777807445703043,98.69564315384346,100.82994013225185,100.48719734816622,40.10826776274312,26.261663052575845,1.0762742911991938,1.0,False,False,False,False,False,False,False,False
248.0,75.6,1325.842434637913,86348.84757510707,7.002045223210274,1.0761047008938565,101.42854019367319,99.51169186200987,99.89041933937729,39.674298789057346,26.346555453592384,1.0762179809111905,1.0,False,False,False,False,False,False,False,False
248.10000000000002,75.57,1327.0213797810056,86328.30300843871,5.827039806458278,1.0642714774292947,98.14606234136457,100.52296107570518,100.54646201782147,40.26172842264945,25.987664831149324,1.0761617773424643,1.0,False,False,False,False,False,False,False,False
248.20000000000002,75.53999999999999,1331.3128627617527,86338.99051796694,6.621637008305637,1.084830630963349,101.04772154501305,100.09613479182757,100.1260421561543,40.789884590308496,26.219248205979174,1.0761056804804332,1.0,False,False,False,False,False,False,False,False
248.3,75.50999999999999,1328.90375670674,86315.97158414556,6.1604067998233845,1.0791487485734124,99.90521958373013,100.4917683189794,101.16484761885636,39.62221912581313,26.818271968562925,1.076049690312538,1.0,False,False,False,False,False,False,False,False
248.4,75.48,1328.5735993322774,86322.9524599952,7.633909695930253,1.0696665245003685,98.81143722979027,100.25129065220011,100.41195287617371,40.02015697778085,26.903697984755723,1.075993806826244,1.0,False,False,False,False,False,False,False,False
248.5,75.45,1329.262666296147,86247.09832743886,7.124963550898169,1.0722736754122928,99.80520864925309,100.77484768479036,100.24773510722217,39.09511084157094,25.85200789201202,1.0759380300090398,1.0,False,False,False,False,False,False,False,False
248.60000000000002,75.41999999999999,1331.8063610781028,86365.3116031043,6.095100229179517,1.0699094044060558,100.77062635951349,100.6822211182518,99.45590630540622,39.83835846854987,26.52247111412268,1.0758823598484384,1.0,False,False,False,False,False,False,False,False
248.70000000000002,75.39,1331.730708582401,86269.99998016609,5.427256259341355,1.0781299132899125,99.85805218057132,97.97291387884285,99.64394381746675,39.931242261634885,25.935750039375012,1.0758267963319772,1.0,False,False,False,False,False,False,False,False
248.8,75.36,1331.8063656824309,86299.21211840572,6.77954337839079,1.0772453348737214,97.91218111804451,99.96932128284338,100.49495226223871,39.861007150043534,26.344731902044554,1.0757713394472166,1.0,False,False,False,False,False,False,False,False
248.9,75.33,1333.3294382718193,86296.90910906074,6.697604921353271,1.0724088133990348,102.44335398028116,100.57598843220934,100.89046150133906,40.5665016112049,25.786830025066088,1.075715989181742,1.0,False,False,False,False,False,False,False,False
249.0,75.3,1332.5863422211949,86229.17622392334,6.430404416722674,1.0841047636596848,99.29341553396252,100.12960450034988,99.48167334472937,40.78980174245331,25.770759737628403,1.075660745523161,1.0,False,False,False,False,False,False,False,False
249.10000000000002,75.27,1333.80355932586,86258.78744439305,6.210631194103261,1.066600804265443,101.76474260009054,100.45537304203015,98.67543091404033,39.17063889886953,26.1283612825477,1.0756056084591075,1.0,False,False,False,False,False,False,False,False
249.20000000000002,75.24,1335.9009387674546,86253.3344746239,5.456945974943112,1.075815233900312,100.13120290479378,99.97172272237067,100.22703113875389,40.5443019459827,24.94173952979582,1.0755505779772372,1.0,False,False,False,False,False,False,False,False
249.3,75.21,1337.457154150894,86233.30967259397,6.3451034365631145,1.0810437602768885,100.39214441452417,101.62550725581521,99.32444045403255,40.01967441686584,26.483316050396386,1.0754956540652318,1.0,False,False,False,False,False,False,False,False
249.4,75.17999999999999,1333.554305979014,86297.46514487057,6.040429611582956,1.0683183499338416,97.13465569785922,99.16501275570637,100.67509665962507,39.965888153383915,26.378635825556216,1.0754408367107953,1.0,False,False,False,False,False,False,False,False
249.5,75.15,1336.6245627281098,86257.56663734076,6.589797197454991,1.0761741398536018,101.81643635692738,99.25921651370795,99.94270860607891,40.62244305162753,25.385321021359672,1.075386125901656,1.0,False,False,False,False,False,False,False,False
249.60000000000002,75.11999999999999,1334.8971456102372,86229.58305203555,5.759294235543274,1.0589172856740305,102.65553739071275,100.03106082146711,100.26074139242448,39.62155381242485,25.55662076053296,1.0753315216255654,1.0,False,False,False,False,False,False,False,False
249.70000000000002,75.08999999999999,1335.7362941064152,86250.45216280269,6.846766520162779,1.079469379818058,102.60552834365721,99.25079565860982,100.35077982990579,39.821808131570904,26.33475041321729,1.0752770238703018,1.0,False,False,False,False,False,False,False,False
249.8,75.06,1336.2317808409944,86201.63909746693,6.815912416757936,1.0622427292033414,98.73757489250485,99.5665441221095,98.62609729797384,40.86373200176249,25.96796873121484,1.0752226326236634,1.0,False,False,False,False,False,False,False,False
249.9,75.03,1338.5034525591873,86235.45891950003,6.514690668044256,1.072843295510854,98.53005173814877,100.50070901190371,99.94192333043992,39.17809530979695,26.01232332621972,1.0751683478734755,1.0,False,False,False,False,False,False,False,False
250.0,75.0,1338.218853292829,86246.43599779975,6.41782051481527,1.0730131612774216,99.77917218805428,100.7768209514221,99.50638691167909,40.319407847822674,27.187623776573417,1.0751141696075859,1.0,False,False,False,False,False,False,False,False
250.10000000000002,75.0,1340.975691520707,86151.54090319219,7.181372905239163,1.0680481121327352,100.46600790598644,99.85188179077738,100.7604248168706,40.1174627708841,25.969291610781976,1.0750600925946812,1.0,False,False,False,False,False,False,False,False
250.20000000000002,75.0,1337.7098110664142,86272.67254306276,6.2347454654359025,1.0811676093090552,98.02917551642338,99.97027205542237,99.9319277278626,39.55290279773703,26.761733612014435,1.0750061118652243,1.0,False,False,False,False,False,False,False,False
250.3,75.0,1340.6976669884293,86275.33443952477,7.382178300960083,1.0707215761749649,99.44735853021724,100.57913111597823,99.57520827492642,40.256094708595995,24.93886870295925,1.074952222698351,1.0,False,False,False,False,False,False,False,False
250.4,75.0,1339.3078820332503,86161.4440630826,5.758647036329474,1.0828525723358113,99.98763742323126,101.08246387030171,101.03708593892196,40.539707800988865,26.979856267558915,1.0748984206094283,1.0,False,False,False,False,False,False,False,False
250.5,75.0,1340.5466280360192,86163.68796541389,6.065443086840266,1.0906472254351007,99.90470834923114,99.841627542555,100.49764904717146,40.17707107586049,26.388703461042233,1.0748447013382274,1.0,False,False,False,False,False,False,False,False
250.60000000000002,75.0,1341.7001868571008,86250.48339528809,6.064349656008847,1.0830338329682418,102.11339274383405,99.17568031374674,98.7646716520126,40.0115089118292,25.937137507504058,1.0747910608377005,1.0,False,False,False,False,False,False,False,False
250.70000000000002,75.0,1341.1177421430664,86153.18393063637,6.448586393214855,1.06932391509464,100.7521741263196,100.30507860122827,98.97638684923423,40.35198201725326,26.25102544686806,1.0747374952633066,1.0,False,False,False,False,False,False,False,False
250.8,75.0,1343.3805125273013,86184.06471971504,6.247806279783981,1.0658533523617633,99.83154971846606,100.14810416632615,100.54477680591017,39.32524154581462,25.571136239199717,1.074684000962879,1.0,False,False,False,False,False,False,False,False
250.9,75.0,1341.633598665369,86195.40055896698,5.935717335605666,1.0697240487432045,98.98771566722887,100.08544169149552,98.99096423345897,39.29331449556182,27.582088277908618,1.0746305744670015,1.0,False,False,False,False,False,False,False,False
251.0,75.0,1343.7242232644335,86209.25603570977,6.630976030650086,1.0676438275051063,98.29103872604502,99.17799279487218,99.33301259420534,39.62830956273866,25.80474167159257,1.074577212479858,1.0,False,False,False,False,False,False,False,False
251.10000000000002,75.0,1346.6931445730204,86168.67642808819,6.192028540262548,1.07116815314169,101.62529583872323,100.28082796558253,100.12221227454478,40.415754173616435,27.22951597496802,1.0745239118705483,1.0,False,False,False,False,False,False,False,False
251.20000000000002,75.0,1345.3973663520508,86186.5215469286,6.454257922679088,1.0789931372043216,101.34890456196513,100.14462778654979,98.77126066527464,40.9117524362156,26.6704507168717,1.074470669664836,1.0,False,False,False,False,False,False,False,False
251.3,75.0,1343.7770423157929,86168.39399596346,7.549041936098274,1.080304760556368,101.1176804027286,100.39310326396485,100.6917252949005,39.62152057264123,26.42385936319952,1.0744174830373077,1.0,False,False,False,False,False,False,False,False
251.4,75.0,1347.162889055866,86174.43998601365,5.692031339023676,1.0821839262645916,101.00173351537298,99.62621408990566,99.81942084295669,40.448429923309945,26.345876816582027,1.0743643493039243,1.0,False,False,False,False,False,False,False,False
251.5,75.0,1347.0565163853457,86184.14431848153,6.005592551500897,1.0836662466052687,99.85797591656306,100.57278129343048,99.76482817815403,40.23410926331955,26.27951524764098,1.0743112659149485,1.0,False,False,False,False,False,False,False,False
251.60000000000002,75.0,1345.493146365299,86144.51907828866,5.62846977061965,1.0955109842511002,100.34970743706161,99.63072704125284,99.35888715199161,40.61980341431762,26.660711786263203,1.0742582304482255,1.0,False,False,False,False,False,False,False,False
251.70000000000002,75.0,1349.9584682399327,86108.00049172925,5.882486863856086,1.0744454953454066,99.73265815797033,98.80707587631937,100.66142298190988,40.20343134973247,25.94534300761508,1.0742052406027947,1.0,False,False,False,False,False,False,False,False
251.8,75.0,1349.4155372466646,86158.92445252559,6.422535860055887,1.0599991459923297,99.14749903769054,100.02030883422321,99.51114032474699,38.80928011233294,26.03774137793875,1.0741522941928283,1.0,False,False,False,False,False,False,False,False
251.9,75.0,1348.7158363657227,86181.24215005648,6.0414160241790125,1.0809579454124538,99.40339201450871,99.78996031338485,100.67052305377578,40.23116894250991,26.318633179768884,1.0740993891418704,1.0,False,False,False,False,False,False,False,False
252.0,75.0,1348.4365462140324,86098.74538118168,6.78430113760729,1.076390876089766,100.8640094548877,100.76542700076719,100.73712459513474,39.599344301153266,26.20527369652764,1.0740465234773615,1.0,False,False,False,False,False,False,False,False
252.10000000000002,75.0,1348.7386563028392,86114.76223758397,6.803922140527771,1.0674598265141269,98.17481371127101,99.92639802407491,99.75993196462325,39.74159477739704,25.409949413477413,1.0739936953254408,1.0,False,False,False,False,False,False,False,False
252.20000000000002,75.0,1349.5279003272512,86159.5368366988,6.124905762642083,1.0732839961894973,101.12630434913407,100.00703434725649,100.72855395214391,40.446937240590714,26.25153434220756,1.0739409029060087,1.0,False,False,False,False,False,False,False,False
252.3,75.0,1352.5699397552578,86142.76243480972,6.408608873632192,1.0731573343116052,101.59345753979564,99.40476779608792,99.77956441174523,40.15756192994243,25.79006337512203,1.073888144528034,1.0,False,False,False,False,False,False,False,False
252.4,75.0,1352.1273995106606,86098.01053518344,5.908470564462668,1.080695002139751,98.47794690166899,99.41280301313793,99.76969435595528,39.16745853658718,26.270544280576473,1.073835418585096,1.0,False,False,False,False,False,False,False,False
252.5,75.0,1351.7672771959576,86083.03208425385,5.230477226706154,1.068635725638083,100.23220844340625,99.63582612238713,100.43262097680675,39.95336922341997,26.627050425240363,1.0737827235511537,1.0,False,False,False,False,False,False,False,False
252.60000000000002,75.0,1351.3334602513587,86132.91663998223,5.36942525697285,1.061774069100648,103.50887428682123,99.01803084344745,99.29805128928948,39.932432140965325,26.94169672531586,1.073730057976519,1.0,False,False,False,False,False,False,False,False
252.70000000000002,75.0,1352.0344199717995,86106.5388105747,6.675989494384505,1.0748347183559865,100.97839776230583,100.39354952428613,100.0243008616536,40.48355215754122,25.7389538499785,1.0736774204840418,1.0,False,False,False,False,False,False,False,False
252.8,75.0,1353.9547494016008,86140.99045901938,6.520783292267727,1.0547366427150329,101.31263661631728,100.16018690752149,100.00125339266192,39.878702944407905,26.804458160747753,1.0736248097654755,1.0,False,False,False,False,False,False,False,False
252.9,75.0,1351.4412249094928,86130.81475410944,6.691489626257563,1.0629245184239449,99.75846288050533,99.65932777408304,100.21848683844254,40.75493311677251,26.21660783110921,1.0735722245780315,1.0,False,False,False,False,False,False,False,False
253.0,75.0,1354.9785680579257,86037.80392286165,6.078431140897688,1.0792799585557071,98.22815074556661,99.56919261756016,99.51820163828799,38.57171302115738,25.63154615480229,1.073519663741105,1.0,False,False,False,False,False,False,False,False
253.10000000000002,75.0,1354.2402563089079,86074.16636536385,5.895569797511797,1.0818184448095478,98.4965239244337,101.68874629529182,100.41580178420635,39.75179888799033,26.113885750207267,1.0734671261331603,1.0,False,False,False,False,False,False,False,False
253.20000000000002,75.0,1354.7835179483927,86062.86605791653,6.572042484233657,1.0678164911115853,95.43694408580231,101.86587126687071,98.2324074186052,39.64000923529872,26.54410767284088,1.0734146106887765,1.0,False,False,False,False,False,False,False,False
253.3,75.0,1353.1314447422776,86074.1714893745,6.474712817526998,1.063141706951906,100.01666670757686,98.79478246955242,100.34431078032281,39.85990565471366,26.74953382897571,1.0733621163958427,1.0,False,False,False,False,False,False,False,False
253.4,75.0,1358.7222022075648,86031.76541113803,5.793108535934196,1.0764108066420772,101.06007222800952,100.70965941399024,99.90181348538707,39.65067005286462,26.067683880777704,1.0733096422928843,1.0,False,False,False,False,False,False,False,False
253.5,75.0,1357.5016498718487,86118.59292427482,6.8090839264461405,1.070091311004059,100.72337639390706,100.5005100938585,98.59719858117496,39.39118455658065,26.45839871923265,1.0732571874665355,1.0,False,False,False,False,False,False,False,False
253.60000000000002,75.0,1359.9649948383444,86089.26538834804,5.984629305913728,1.0951698064476167,99.07569960998642,100.01022942073008,100.10333432702417,39.800968314634105,26.600491083056365,1.073204751049127,1.0,False,False,False,False,False,False,False,False
253.70000000000002,75.0,1357.4809591845155,86075.89874799999,5.981211308006532,1.0698791761436512,102.18938291884508,100.80047759352087,100.94823115799504,40.04521700950949,26.03986699394266,1.0731523322164036,1.0,False,False,False,False,False,False,False,False
